date,home_team,away_team,home_score,away_score,tournament,neutral,home_form,home_avg_scored,home_avg_conceded,away_form,away_avg_scored,away_avg_conceded,home_elo,away_elo,elo_diff,result
2015-10-08,Jordan,Australia,2.0,0.0,FIFA World Cup qualification,False,-0.1263290776369138,1.0,1.4,-0.3949408582437475,1.0,1.4,1537,1652,-115,W
2015-10-09,Morocco,Ivory Coast,0.0,1.0,Friendly,False,-0.22535972970401744,0.8,1.0,-0.4347658340750289,1.2,1.2,1544,1688,-144,L
2015-10-10,United States,Mexico,2.0,3.0,Friendly,False,-0.3861959080612109,1.2,1.4,-0.9188697316799097,1.0,1.8,1813,1892,-79,L
2015-10-13,Algeria,Senegal,1.0,0.0,Friendly,False,-0.10352130216083869,1.2,1.2,-0.09241285192896781,1.0,1.2,1672,1638,34,W
2015-10-13,Iran,Japan,1.0,1.0,Friendly,False,0.04750635099161771,1.4,1.2,1.5070858064579624,2.8,0.4,1673,1728,-55,D
2015-10-13,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,False,-0.9916064456981701,1.0,2.4,-0.6994187520992274,1.8,1.0,1684,2050,-366,D
2015-10-13,Uruguay,Colombia,3.0,0.0,FIFA World Cup qualification,False,0.2543126053083616,0.8,0.6,-1.112322210717915,0.8,0.8,1907,2019,-112,W
2015-11-12,Ecuador,Uruguay,2.0,1.0,FIFA World Cup qualification,False,2.1323497445093293,2.0,0.8,2.2086907961028244,1.2,0.6,1847,1907,-60,W
2015-11-13,Argentina,Brazil,1.0,1.0,FIFA World Cup qualification,False,-0.8120986169512362,1.6,1.0,1.4350581424545024,2.0,0.8,2050,2041,9,D
2015-11-13,France,Germany,2.0,0.0,Friendly,False,-0.04443380092748328,1.6,1.6,0.2199236795905487,1.8,1.4,1965,2133,-168,W
2015-11-13,Qatar,Turkey,1.0,2.0,Friendly,False,-0.017785337871239953,0.8,0.8,-0.6086603502047938,1.4,1.6,1614,1684,-70,L
2015-11-13,Spain,England,2.0,0.0,Friendly,False,-2.8310003590925232,0.8,1.8,-0.10446670218057227,1.8,0.6,1952,1923,29,W
2015-11-17,Austria,Switzerland,1.0,2.0,Friendly,False,0.07486386406266127,1.6,1.2,-5.149003032477054,0.6,2.2,1714,1791,-77,L
2015-11-17,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,False,-1.9345838778812883,0.6,1.0,-0.8120986169512362,1.8,1.2,2019,2050,-31,L
2015-11-17,England,France,2.0,0.0,Friendly,False,0.560976736709476,1.6,0.6,0.23398650488408723,1.6,1.4,1923,1965,-42,W
2016-01-27,Egypt,Jordan,0.0,1.0,Friendly,False,-0.06676887639369157,0.6,1.2,1.26860865148014,1.2,1.0,1609,1531,78,L
2016-03-24,Ecuador,Paraguay,2.0,2.0,FIFA World Cup qualification,False,3.032016038288398,2.2,0.6,-0.5976700749753897,1.0,2.0,1914,1727,187,D
2016-03-24,Turkey,Sweden,2.0,1.0,Friendly,False,-0.6494307260558091,1.4,1.6,0.26796181809326675,1.2,1.2,1804,1765,39,W
2016-03-25,Brazil,Uruguay,2.0,2.0,FIFA World Cup qualification,False,0.9582810950025576,1.6,0.8,1.4607021179897783,1.2,0.8,2038,1946,92,D
2016-03-25,Canada,Mexico,0.0,3.0,FIFA World Cup qualification,False,-1.03580389662072,0.2,1.4,-0.28763795600397407,1.6,1.8,1528,1906,-378,L
2016-03-25,Haiti,Panama,0.0,0.0,FIFA World Cup qualification,False,-0.9745892453429638,1.0,2.0,-1.0173685962359131,0.8,1.8,1475,1682,-207,D
2016-03-25,Netherlands,France,2.0,3.0,Friendly,False,-0.27983840584117103,1.6,2.2,-0.45674638453383726,1.4,1.8,1897,1953,-56,L
2016-03-26,Cape Verde,Morocco,0.0,1.0,African Cup of Nations qualification,False,-1.3848928539073835,0.6,1.2,-0.4347658340750289,0.4,0.8,1541,1528,13,L
2016-03-26,Germany,England,2.0,3.0,Friendly,False,-0.33254445694132406,1.4,1.6,0.8172983170597716,1.8,0.6,2068,1958,110,L
2016-03-29,Australia,Jordan,5.0,1.0,FIFA World Cup qualification,False,-1.2923618269759491,1.0,1.6,1.548092532313911,1.4,0.8,1703,1531,172,W
2016-03-29,Austria,Turkey,1.0,2.0,Friendly,False,-0.14163274045635285,1.6,1.4,-0.2331001923655871,1.6,1.4,1801,1804,-3,L
2016-03-29,Colombia,Ecuador,3.0,1.0,FIFA World Cup qualification,False,-2.458749101322384,0.6,1.0,3.032016038288398,2.4,0.8,1954,1914,40,W
2016-03-29,England,Netherlands,1.0,2.0,Friendly,False,0.8480238177011165,2.0,1.0,-0.28539263095710643,1.6,2.2,1958,1897,61,L
2016-03-29,Mexico,Canada,2.0,0.0,FIFA World Cup qualification,False,1.8191859879725456,2.2,1.4,-2.8561716346179327,0.0,1.6,1906,1528,378,W
2016-03-29,Morocco,Cape Verde,2.0,0.0,African Cup of Nations qualification,False,-0.34371199467442826,0.4,0.6,-1.2812533767440781,0.6,1.0,1528,1541,-13,W
2016-03-29,Panama,Haiti,1.0,0.0,FIFA World Cup qualification,False,-0.11262077735077536,0.8,1.0,-0.9745892453429638,0.6,1.6,1682,1475,207,W
2016-03-29,Paraguay,Brazil,2.0,2.0,FIFA World Cup qualification,False,-0.5976700749753897,1.0,2.0,0.5077979855994562,1.6,1.2,1727,2038,-311,D
2016-03-29,Portugal,Belgium,2.0,1.0,Friendly,False,0.3828870079921428,0.8,1.2,-0.3585429574840005,2.0,1.2,1918,1927,-9,W
2016-03-29,Switzerland,Bosnia and Herzegovina,0.0,2.0,Friendly,False,-1.4452802801678728,0.6,1.4,0.6190006629206312,1.4,1.6,1808,1722,86,L
2016-05-22,England,Turkey,2.0,1.0,Friendly,False,0.22252352964481634,1.6,1.2,0.9430956071855854,2.0,0.8,1958,1804,154,W
2016-05-27,England,Australia,2.0,1.0,Friendly,False,0.22205082963494946,1.6,1.4,1.0855555726592052,1.8,1.4,1958,1703,255,W
2016-05-28,Mexico,Paraguay,1.0,0.0,Friendly,True,3.0157078879479924,2.4,1.0,-0.5976700749753897,1.2,2.2,1906,1727,179,W
2016-05-28,Switzerland,Belgium,1.0,2.0,Friendly,False,-0.6569348387124452,0.6,1.6,0.6101375377356277,2.2,1.4,1808,1927,-119,L
2016-05-29,Bosnia and Herzegovina,Spain,1.0,3.0,Friendly,True,2.241661621791037,1.6,1.2,2.5580161033944213,1.0,0.8,1722,2001,-279,L
2016-05-29,Portugal,Norway,3.0,0.0,Friendly,False,-0.3590156574938673,0.8,1.2,-1.3688210535719108,0.6,2.0,1918,1625,293,W
2016-06-01,Spain,South Korea,6.0,1.0,Friendly,True,-0.05376962612235331,1.0,1.0,0.25756241787619616,1.2,0.8,2001,1789,212,W
2016-06-02,England,Portugal,1.0,0.0,Friendly,False,0.8962392187075343,2.0,1.2,0.44788325934883383,1.2,0.8,1958,1918,40,W
2016-06-03,United States,Colombia,0.0,2.0,Copa América,False,-0.8606094554638213,1.2,1.8,-1.3093790273311547,0.8,1.0,1758,1954,-196,L
2016-06-04,Austria,Netherlands,0.0,2.0,Friendly,False,-0.35482044490629905,1.6,1.6,-0.05400597612728672,1.8,2.2,1801,1897,-96,L
2016-06-04,Brazil,Ecuador,0.0,0.0,Copa América,True,0.6232549630094326,2.0,1.4,0.8514508927726505,1.8,1.4,2038,1914,124,D
2016-06-04,France,Scotland,3.0,0.0,Friendly,False,0.24911290519982623,1.8,1.6,-0.32970825688212313,1.2,1.6,1953,1698,255,W
2016-06-05,Belgium,Norway,3.0,2.0,Friendly,False,0.42129388379382393,2.2,1.6,-1.1256168984954202,0.6,1.8,1927,1625,302,W
2016-06-05,Mexico,Uruguay,3.0,1.0,Copa América,True,3.120410940133498,2.2,0.8,1.2801307142206442,1.4,1.2,1906,1946,-40,W
2016-06-07,Canada,Uzbekistan,2.0,1.0,Friendly,True,-3.9823794081256865,0.0,1.6,-1.0640477222102638,1.0,2.0,1528,1650,-122,W
2016-06-07,Colombia,Paraguay,2.0,1.0,Copa América,True,-1.2220477005082555,1.0,1.0,-0.8229116296769404,1.0,2.2,1954,1727,227,W
2016-06-07,Japan,Bosnia and Herzegovina,1.0,2.0,Kirin Cup,False,1.3200147775531592,2.6,0.6,-0.2733387807055021,1.2,1.6,1750,1722,28,L
2016-06-08,Brazil,Haiti,7.0,1.0,Copa América,True,0.6232549630094326,1.8,1.2,-1.334432127854098,0.4,1.4,2038,1475,563,W
2016-06-10,Argentina,Panama,5.0,0.0,Copa América,True,-0.6643798638678481,0.8,1.0,0.4103036085644197,0.8,0.8,2023,1682,341,W
2016-06-11,United States,Paraguay,1.0,0.0,Copa América,False,-1.1786774746029733,1.0,2.2,-0.3406985321115271,1.0,1.4,1758,1727,31,W
2016-06-12,Ecuador,Haiti,4.0,0.0,Copa América,True,0.7388301154218755,1.4,1.2,-1.4227088546967308,0.4,2.0,1914,1475,439,W
2016-06-12,Turkey,Croatia,0.0,1.0,UEFA Euro,True,0.7117089523557657,2.0,1.0,-4.707855748268822,1.6,2.2,1804,1813,-9,L
2016-06-16,United States,Ecuador,2.0,1.0,Copa América,False,-1.0766333599729685,1.0,2.0,-0.3469618072422629,1.8,1.2,1758,1914,-156,W
2016-06-17,Spain,Turkey,3.0,0.0,UEFA Euro,True,1.2341015507598607,2.2,1.0,0.2683163431006668,1.4,1.2,2001,1804,197,W
2016-06-18,Portugal,Austria,0.0,0.0,UEFA Euro,True,-0.0225714254711418,1.0,1.0,-0.5623357492378432,1.4,1.6,1918,1801,117,D
2016-06-19,France,Switzerland,0.0,0.0,UEFA Euro,False,1.0788195975186028,1.8,0.8,-0.6532714136359772,0.8,1.6,1953,1808,145,D
2016-06-21,Croatia,Spain,2.0,1.0,UEFA Euro,True,-2.1928553457722852,1.6,1.6,1.798269012535938,2.8,0.8,1813,2001,-188,W
2016-06-21,United States,Argentina,0.0,4.0,Copa América,False,-0.9635398826123263,1.2,2.0,-0.16745397849532928,1.4,0.6,1758,2023,-265,L
2016-06-22,Sweden,Belgium,0.0,1.0,UEFA Euro,True,0.28556989346080663,1.4,1.4,0.613328262802229,2.6,1.8,1765,1927,-162,L
2016-06-25,Croatia,Portugal,0.0,1.0,UEFA Euro,True,0.17779429121116636,1.8,1.2,0.3416439321312609,1.0,0.6,1813,1918,-105,L
2016-06-25,United States,Colombia,0.0,1.0,Copa América,False,-0.7191539775111684,1.0,2.0,-1.1200035858782507,1.4,1.2,1758,1954,-196,L
2016-07-07,France,Germany,2.0,0.0,UEFA Euro,False,0.8521599427874514,1.6,0.8,-0.8003992917070321,1.6,2.2,1953,2068,-115,W
2016-07-10,France,Portugal,0.0,1.0,UEFA Euro,False,0.6077740376862936,1.6,0.8,0.6795653516848204,1.2,0.4,1953,1918,35,L
2016-07-24,Uzbekistan,Iraq,2.0,1.0,Friendly,False,-1.4234179047115312,0.6,2.2,-0.8123349669561699,0.6,2.0,1650,1512,138,W
2016-08-08,Qatar,Iraq,2.0,1.0,Friendly,False,-0.23002764230145256,0.8,1.0,-0.795908641613297,0.8,2.0,1569,1512,57,W
2016-08-18,Jordan,Qatar,2.0,3.0,Friendly,True,-0.6601255637790462,1.6,1.4,-0.14074642793785255,0.8,1.0,1531,1569,-38,L
2016-09-01,Argentina,Uruguay,1.0,0.0,FIFA World Cup qualification,False,1.6051710585053325,2.2,0.2,1.1744231745141713,1.6,1.6,2023,1946,77,W
2016-09-01,Australia,Iraq,2.0,0.0,FIFA World Cup qualification,False,0.9598764575358584,2.0,1.6,-1.1590604241934992,0.6,2.2,1703,1512,191,W
2016-09-01,Belgium,Spain,0.0,2.0,Friendly,False,0.48682192266161506,2.0,1.2,2.1394993321585654,3.0,0.8,1927,2001,-74,L
2016-09-01,Ecuador,Brazil,0.0,3.0,FIFA World Cup qualification,False,-1.140743298811159,1.6,1.4,0.5229243859151952,2.4,1.2,1914,2038,-124,L
2016-09-01,Iran,Qatar,2.0,0.0,FIFA World Cup qualification,False,-0.1294607152022817,1.4,1.4,0.14228270296991977,1.4,1.2,1728,1569,159,W
2016-09-04,Norway,Germany,0.0,3.0,FIFA World Cup qualification,False,-1.121953473418952,1.0,2.2,-1.0311950715245182,1.2,2.2,1625,2068,-443,L
2016-09-05,Croatia,Turkey,1.0,1.0,FIFA World Cup qualification,False,0.30353249383574665,1.6,1.0,-0.27180250567343484,1.0,1.6,1813,1804,9,D
2016-09-06,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,False,2.558606978406755,2.8,1.0,1.0535892344919602,1.6,0.6,2038,1954,84,W
2016-09-06,Iraq,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,True,-2.544307803108283,0.4,2.6,-0.5296012735545642,1.0,1.8,1512,1513,-1,L
2016-09-06,Qatar,Uzbekistan,0.0,1.0,FIFA World Cup qualification,False,-1.2794807517070776,1.2,1.6,-1.0333222215689188,1.0,2.0,1569,1650,-81,L
2016-09-06,South Africa,Egypt,1.0,0.0,Friendly,False,0.3101502939738824,1.2,1.2,-0.6546895136655777,0.2,1.4,1579,1609,-30,W
2016-09-06,Sweden,Netherlands,1.0,1.0,FIFA World Cup qualification,False,-0.23788627996548872,1.0,1.6,-0.10127597711397107,1.8,2.2,1765,1897,-132,D
2016-09-06,Switzerland,Portugal,2.0,0.0,FIFA World Cup qualification,False,-0.6532714136359772,0.6,1.4,0.5672400118402117,1.0,0.2,1808,1918,-110,W
2016-09-06,Uruguay,Paraguay,4.0,0.0,FIFA World Cup qualification,False,0.45721908454370375,1.4,1.6,-0.44457435927976585,1.0,1.6,1946,1727,219,W
2016-10-06,Japan,Iraq,2.0,1.0,FIFA World Cup qualification,False,1.0355675466157863,2.4,1.0,-2.6670916306711954,0.6,2.2,1750,1512,238,W
2016-10-06,South Korea,Qatar,3.0,2.0,FIFA World Cup qualification,False,-1.1034590855329118,1.0,2.0,-1.663785859728821,1.2,1.6,1789,1569,220,W
2016-10-06,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,False,-3.204197016882395,0.6,2.0,1.048271359380958,1.8,0.8,1727,1954,-227,L
2016-10-06,Saudi Arabia,Australia,2.0,2.0,FIFA World Cup qualification,False,0.00644053763443575,1.2,1.8,1.9262525402073853,2.0,1.4,1513,1703,-190,D
2016-10-06,Uzbekistan,Iran,0.0,1.0,FIFA World Cup qualification,False,-0.4770724849581113,1.0,1.8,0.8903304685841988,1.6,1.4,1650,1728,-78,L
2016-10-07,Belgium,Bosnia and Herzegovina,4.0,0.0,FIFA World Cup qualification,False,-0.18961179145783746,1.4,1.4,-0.1699356535471302,1.4,1.6,1927,1722,205,W
2016-10-08,Mexico,New Zealand,2.0,1.0,Friendly,True,3.350379494933717,2.4,0.6,-2.3664544243958834,1.0,2.4,1906,1519,387,W
2016-10-08,Senegal,Cape Verde,2.0,0.0,FIFA World Cup qualification,False,-0.38572320805134397,0.6,1.2,0.1824622038086014,0.6,0.8,1642,1541,101,W
2016-10-10,Netherlands,France,0.0,1.0,FIFA World Cup qualification,False,0.10647567722250639,1.4,1.6,0.9572175199803574,1.6,0.6,1897,1953,-56,L
2016-10-11,Argentina,Paraguay,0.0,1.0,FIFA World Cup qualification,False,2.29507672290599,2.4,0.2,-3.896938881342254,0.2,1.8,2023,1727,296,L
2016-10-11,Australia,Japan,1.0,1.0,FIFA World Cup qualification,False,1.9262525402073853,2.0,1.4,0.7916543415244953,1.8,1.0,1703,1750,-47,D
2016-10-11,Colombia,Uruguay,2.0,2.0,FIFA World Cup qualification,False,0.30341431883327996,1.4,0.6,0.8280522422842425,1.6,1.6,1954,1946,8,D
2016-10-11,Iran,South Korea,1.0,0.0,FIFA World Cup qualification,False,1.4752967307944171,1.2,0.8,-0.44658333432170016,1.4,2.0,1728,1789,-61,W
2016-10-11,Mexico,Panama,1.0,0.0,Friendly,True,3.3221356693441733,2.2,0.4,-0.18736646641097,0.6,1.6,1906,1682,224,W
2016-10-11,Morocco,Canada,4.0,0.0,Friendly,False,-0.16160431587322696,0.6,0.4,-3.7873906540556135,0.4,1.8,1528,1528,0,W
2016-10-11,South Africa,Ghana,1.0,1.0,Friendly,False,0.09069931439320053,1.0,1.2,-0.09950335207697047,1.0,1.0,1579,1641,-62,D
2016-11-06,Jordan,Iraq,0.0,0.0,Friendly,False,-0.6667433639171821,1.8,1.6,-2.7447326072918243,0.8,2.0,1531,1512,19,D
2016-11-09,Netherlands,Belgium,1.0,1.0,Friendly,False,-0.2661301055550326,1.4,1.2,2.4790161142454252,2.0,1.0,1897,1927,-30,D
2016-11-10,Brazil,Argentina,3.0,0.0,FIFA World Cup qualification,False,3.2513488428666135,2.8,0.8,1.6828120351259614,2.2,0.2,2038,2023,15,W
2016-11-10,Uruguay,Ecuador,2.0,1.0,FIFA World Cup qualification,False,1.5066131064480959,1.8,1.6,-3.308309194055568,1.2,1.6,1946,1914,32,W
2016-11-10,Uzbekistan,Jordan,1.0,0.0,Friendly,False,-0.2624666804785648,0.8,1.0,-1.202785175106182,1.2,1.6,1650,1531,119,W
2016-11-11,England,Scotland,3.0,0.0,FIFA World Cup qualification,False,0.6613073138037134,1.8,1.2,-1.2141299753429866,1.0,2.2,1958,1698,260,W
2016-11-11,France,Sweden,2.0,1.0,FIFA World Cup qualification,False,1.4055734793390582,1.2,0.2,-0.6462990884904412,0.6,1.6,1953,1765,188,W
2016-11-11,South Korea,Canada,2.0,0.0,Friendly,False,-1.0592025471091289,1.2,2.0,-3.905920181529724,0.4,2.0,1789,1528,261,W
2016-11-11,United States,Mexico,1.0,2.0,FIFA World Cup qualification,False,-0.6093694002195941,0.6,1.6,1.895763389570974,1.8,0.4,1758,1906,-148,L
2016-11-12,Morocco,Ivory Coast,0.0,0.0,FIFA World Cup qualification,False,0.5606812992033092,1.4,0.4,0.13767387787371801,1.4,0.8,1528,1733,-205,D
2016-11-13,Egypt,Ghana,2.0,0.0,FIFA World Cup qualification,False,-0.6472444885101749,0.2,1.2,-0.002481675051800941,1.0,0.8,1609,1641,-32,W
2016-11-15,Argentina,Colombia,3.0,0.0,FIFA World Cup qualification,False,-1.1774957245783062,2.0,0.8,0.0956626644968025,1.4,1.0,2023,1954,69,W
2016-11-15,England,Spain,2.0,2.0,Friendly,False,2.2228717963988296,1.8,0.8,2.132172482005629,3.0,0.8,1958,2001,-43,D
2016-11-15,France,Ivory Coast,0.0,0.0,Friendly,False,1.4293266548348669,1.0,0.4,0.554831636581207,1.4,0.4,1953,1733,220,D
2016-11-15,Japan,Saudi Arabia,2.0,1.0,FIFA World Cup qualification,False,0.434293134065162,1.2,1.2,0.09914882706957029,1.4,1.8,1750,1513,237,W
2016-11-15,South Korea,Uzbekistan,2.0,1.0,FIFA World Cup qualification,False,-0.8775675683177944,1.4,2.0,0.12266565256044568,1.0,0.8,1789,1650,139,W
2016-11-15,Panama,Mexico,0.0,0.0,FIFA World Cup qualification,False,-0.29998724376174535,0.4,1.4,1.4355899299656025,1.8,0.6,1682,1906,-224,D
2017-01-08,Egypt,Tunisia,1.0,0.0,Friendly,False,0.5668854868328116,0.6,1.0,-0.10943005228417418,1.0,1.2,1656,1586,70,W
2017-01-08,Ivory Coast,Sweden,2.0,1.0,Friendly,True,0.3749692828268733,0.8,0.2,-1.334077602846698,0.8,2.0,1717,1766,-49,W
2017-01-15,Tunisia,Senegal,0.0,2.0,African Cup of Nations,True,-0.4029767584114837,0.6,1.2,0.6247912380414997,0.8,1.0,1586,1668,-82,L
2017-01-16,DR Congo,Morocco,1.0,0.0,African Cup of Nations,True,-0.5515227365121391,0.6,1.4,0.7668375910064862,1.4,0.2,1573,1600,-27,W
2017-01-19,Algeria,Tunisia,1.0,2.0,African Cup of Nations,True,-0.08674045181056572,0.8,1.0,-0.6000926625259573,0.4,1.4,1630,1586,44,L
2017-01-20,Ivory Coast,DR Congo,2.0,2.0,African Cup of Nations,True,0.39777705830294846,0.6,0.2,-0.4569827345387705,0.8,1.4,1717,1573,144,D
2017-01-23,Senegal,Algeria,2.0,2.0,African Cup of Nations,True,1.0048420459744416,1.2,0.6,-0.08650410180563231,1.0,1.2,1668,1630,38,D
2017-01-24,Morocco,Ivory Coast,1.0,0.0,African Cup of Nations,True,0.8767994308017606,1.4,0.2,0.39777705830294846,1.0,0.6,1600,1717,-117,W
2017-01-25,Egypt,Ghana,1.0,0.0,African Cup of Nations,True,0.8528689928022516,0.8,0.8,-1.2761127641367762,0.8,1.2,1656,1590,66,W
2017-01-26,Brazil,Colombia,1.0,0.0,Friendly,False,5.348364261638395,3.0,0.4,-2.209340758616391,1.0,1.4,2087,1929,158,W
2017-01-29,DR Congo,Ghana,1.0,2.0,African Cup of Nations,True,-0.4569827345387705,1.0,1.6,-1.469151630666148,0.4,1.2,1573,1590,-17,L
2017-01-29,Egypt,Morocco,1.0,0.0,African Cup of Nations,True,1.0405308967193883,0.8,0.4,0.8938757186582003,1.4,0.2,1656,1600,56,W
2017-03-18,Iran,Iraq,0.0,1.0,Friendly,False,2.527763302762943,1.2,0.2,-2.5799966538532297,0.6,1.6,1775,1475,300,L
2017-03-22,Germany,England,1.0,0.0,Friendly,False,0.835201829933478,1.6,1.8,2.4162061004343682,2.0,0.8,2037,1927,110,W
2017-03-22,Scotland,Canada,1.0,1.0,Friendly,False,-3.1530863283155437,0.8,2.4,-4.369757066211564,0.4,2.4,1669,1516,153,D
2017-03-23,Iraq,Australia,1.0,1.0,FIFA World Cup qualification,True,-2.1861193706316824,0.6,1.2,2.952366086625835,2.2,1.2,1475,1712,-237,D
2017-03-23,Paraguay,Ecuador,2.0,1.0,FIFA World Cup qualification,False,-2.889615160316012,0.4,1.6,-2.6521424928591566,1.2,1.4,1701,1849,-148,W
2017-03-23,Qatar,Iran,0.0,1.0,FIFA World Cup qualification,False,-2.132349744509329,1.4,1.8,2.156339270010071,1.0,0.4,1558,1775,-217,L
2017-03-23,Uruguay,Brazil,1.0,4.0,FIFA World Cup qualification,False,2.1168688191861897,1.8,1.4,5.57632384139668,3.2,0.4,1914,2087,-173,L
2017-03-27,Ivory Coast,Senegal,1.0,1.0,Friendly,True,0.1141570523828426,0.8,0.8,0.8169437920523714,1.2,0.8,1717,1668,49,D
2017-03-28,Brazil,Paraguay,3.0,0.0,FIFA World Cup qualification,False,7.089082047973045,2.6,0.4,-2.120118631754025,0.6,1.4,2087,1701,386,W
2017-03-28,Ecuador,Colombia,0.0,2.0,FIFA World Cup qualification,False,-3.2551895304467817,1.4,1.8,-2.558488803404288,0.8,1.6,1849,1929,-80,L
2017-03-28,France,Spain,0.0,2.0,Friendly,False,1.4221770671856306,1.0,0.4,1.7124739607451058,2.8,1.0,2008,1978,30,L
2017-03-28,Morocco,Tunisia,1.0,0.0,Friendly,False,0.6272729130933008,1.0,0.4,-0.503780035515588,0.6,1.4,1600,1586,14,W
2017-03-28,Panama,United States,1.0,1.0,FIFA World Cup qualification,False,-0.30707774390974807,0.2,1.2,-1.0650522097312307,0.8,1.6,1688,1735,-47,D
2017-03-28,Portugal,Sweden,2.0,3.0,Friendly,False,-1.313633327419957,0.4,0.6,-1.2381195008437287,0.8,1.6,1929,1766,163,L
2017-03-28,Saudi Arabia,Iraq,1.0,0.0,FIFA World Cup qualification,False,-0.11817500246671087,1.6,1.8,-0.9722257452936296,0.8,1.0,1580,1475,105,W
2017-03-28,Uzbekistan,Qatar,1.0,0.0,FIFA World Cup qualification,False,-0.3593701825012674,1.0,0.8,-2.935939761282962,1.0,1.8,1668,1558,110,W
2017-05-28,Mexico,Croatia,1.0,2.0,Friendly,True,1.2235839755403233,1.6,0.6,-0.07793641412679575,0.8,1.0,1911,1886,25,L
2017-05-31,Morocco,Netherlands,1.0,2.0,Friendly,False,0.09808525204736993,0.4,0.4,-0.08567687678836522,1.2,0.8,1600,1888,-288,L
2017-06-01,Iraq,Jordan,1.0,0.0,Friendly,False,-0.9722257452936296,0.6,0.8,-2.6133220045488423,0.8,1.8,1475,1505,-30,W
2017-06-02,France,Paraguay,5.0,0.0,Friendly,False,0.713954277402633,0.6,0.8,-4.237282888446382,0.6,1.8,2008,1701,307,W
2017-06-04,Netherlands,Ivory Coast,5.0,0.0,Friendly,False,-0.12432010259497972,1.2,0.8,0.1141570523828426,1.0,1.0,1888,1717,171,W
2017-06-07,Iraq,South Korea,0.0,0.0,Friendly,True,-0.17253550360139774,0.6,0.4,-0.29602838117911034,1.6,2.0,1475,1790,-315,D
2017-06-07,Spain,Colombia,2.0,2.0,Friendly,False,1.1293984985743548,2.0,0.8,-0.5075616355945225,1.0,1.2,1978,1929,49,D
2017-06-08,Australia,Saudi Arabia,3.0,2.0,FIFA World Cup qualification,False,0.8181255420770385,1.4,1.2,0.6018652875629578,1.6,1.2,1712,1580,132,W
2017-06-09,Argentina,Brazil,1.0,0.0,Superclásico de las Américas,True,0.3175362316280519,1.6,0.8,6.931672944687387,2.6,0.4,2045,2087,-42,W
2017-06-09,Sweden,France,2.0,1.0,FIFA World Cup qualification,False,-0.7993357166848317,1.2,1.6,1.8330124632611504,1.6,0.6,1766,2008,-242,W
2017-06-10,Scotland,England,2.0,2.0,FIFA World Cup qualification,False,-2.6976398688088405,0.8,2.0,1.9646594160090662,1.6,0.8,1669,1927,-258,D
2017-06-11,Mexico,United States,1.0,1.0,FIFA World Cup qualification,False,0.7745189661668224,1.2,0.8,-1.1655600493291685,0.8,1.8,1911,1735,176,D
2017-06-11,Tunisia,Egypt,1.0,0.0,African Cup of Nations qualification,False,-0.6928600394623252,0.4,1.4,1.3129242774051568,1.0,0.2,1586,1656,-70,W
2017-06-12,Iran,Uzbekistan,2.0,0.0,FIFA World Cup qualification,False,2.708689231539477,1.0,0.2,0.01867165038974028,0.8,0.6,1775,1668,107,W
2017-06-13,Australia,Brazil,0.0,4.0,Friendly,False,1.6059982835225992,1.8,1.2,6.12696026539032,2.2,0.4,1712,2087,-375,L
2017-06-13,Canada,Curaçao,2.0,1.0,Friendly,False,-2.3372651987866053,0.6,2.0,-1.8302353507031828,0.8,2.0,1516,1223,293,W
2017-06-13,France,England,3.0,2.0,Friendly,False,0.5375780862210673,1.6,1.0,1.7623438117860573,1.6,1.0,2008,1927,81,W
2017-06-13,Iraq,Japan,1.0,1.0,FIFA World Cup qualification,True,-0.17253550360139774,0.6,0.4,0.9793753329428654,1.4,1.2,1475,1754,-279,D
2017-06-13,Norway,Sweden,1.0,1.0,Friendly,False,-2.852508209541465,0.8,1.8,0.02505310052294263,1.6,1.6,1576,1766,-190,D
2017-06-13,Qatar,South Korea,3.0,2.0,FIFA World Cup qualification,False,-3.7051408523387823,0.4,1.6,0.872722393216659,1.4,0.8,1558,1790,-232,W
2017-06-18,Portugal,Mexico,2.0,2.0,Confederations Cup,True,-1.2946071520228166,0.8,1.0,0.5917022373508208,1.0,0.8,1929,1911,18,D
2017-06-19,Australia,Germany,2.0,3.0,Confederations Cup,True,-0.42637540889989256,1.4,2.0,0.9643080201283597,1.2,1.4,1712,2037,-325,L
2017-06-21,Mexico,New Zealand,2.0,1.0,Confederations Cup,True,0.392222833187013,1.2,1.2,-1.246155401011465,0.8,2.0,1911,1547,364,W
2017-06-24,New Zealand,Portugal,0.0,4.0,Confederations Cup,True,-0.9445137072151858,0.6,1.6,-1.2946071520228166,1.2,1.4,1547,1929,-382,L
2017-06-29,Germany,Mexico,4.0,1.0,Confederations Cup,True,1.5400566321461744,1.8,1.4,-0.1314696902442158,1.2,1.2,2037,1911,126,W
2017-07-01,Mexico,Paraguay,2.0,1.0,Friendly,True,-0.49255341028125055,1.4,2.0,-2.709516456556745,0.6,2.0,1911,1701,210,W
2017-07-01,United States,Ghana,2.0,1.0,Friendly,False,-1.2748128391096425,0.6,1.8,-1.3762069912260801,0.8,1.4,1735,1590,145,W
